session_id,round,question_id,asked_question_id,correctness,depth,clarity,practicality,tradeoffs,overall_score,provenance,missing_points
188,8,91,1195,0.67,0.646,0.687,0.673,0.668,0.6675,rule,"[""监控与回滚方案"", ""异常场景处理""]"
189,1,92,1196,0.398,0.411,0.407,0.48,0.422,0.4193,rule,"[""性能瓶颈分析"", ""异常场景处理""]"
189,2,87,1197,0.379,0.296,0.346,0.357,0.312,0.3419,llm,"[""核心概念边界"", ""性能瓶颈分析"", ""异常场景处理""]"
189,3,53,1198,0.471,0.486,0.449,0.427,0.347,0.447,rule,"[""异常场景处理"", ""性能瓶颈分析"", ""一致性权衡""]"
189,4,108,1199,0.392,0.417,0.43,0.349,0.465,0.4064,rule,"[""监控与回滚方案"", ""性能瓶颈分析""]"
189,5,73,1200,0.505,0.597,0.53,0.478,0.567,0.5341,rule,"[""一致性权衡"", ""性能瓶颈分析"", ""生产环境验证""]"
189,6,66,1201,0.508,0.447,0.439,0.525,0.564,0.4923,llm,"[""核心概念边界"", ""性能瓶颈分析""]"
189,7,82,1202,0.638,0.538,0.609,0.697,0.63,0.6191,rule,"[""监控与回滚方案""]"
190,1,105,1203,0.788,0.842,0.863,0.859,0.806,0.8274,rule,[]
190,2,139,1204,0.756,0.881,0.849,0.864,0.959,0.8453,rule,[]
190,3,181,1205,0.906,0.785,0.776,0.783,0.79,0.8202,rule,"[""一致性权衡""]"
190,4,182,1206,0.904,0.764,0.744,0.715,0.756,0.7932,rule,[]
190,5,190,1207,0.82,0.746,0.873,0.815,0.865,0.8172,rule,[]
190,6,152,1208,0.855,0.788,0.804,0.812,0.766,0.812,rule,[]
190,7,173,1209,0.812,0.759,0.833,0.807,0.858,0.8087,rule,[]
190,8,106,1210,0.775,0.617,0.79,0.706,0.582,0.7043,rule,"[""一致性权衡"", ""监控与回滚方案""]"
191,1,174,1211,0.879,0.892,0.946,0.865,0.918,0.896,rule,"[""生产环境验证""]"
191,2,61,1212,0.866,0.903,0.83,0.814,0.963,0.8723,rule,"[""核心概念边界""]"
191,3,152,1213,0.669,0.607,0.571,0.669,0.643,0.6345,hybrid,"[""核心概念边界"", ""生产环境验证""]"
191,4,166,1214,0.725,0.771,0.738,0.749,0.745,0.7444,rule,"[""监控与回滚方案""]"
191,5,106,1215,0.695,0.79,0.83,0.795,0.803,0.7706,rule,"[""异常场景处理"", ""一致性权衡""]"
191,6,182,1216,0.747,0.757,0.791,0.891,0.847,0.7941,rule,[]
191,7,148,1217,0.649,0.602,0.731,0.72,0.638,0.6628,rule,"[""异常场景处理""]"
191,8,157,1218,0.557,0.765,0.605,0.699,0.647,0.6489,rule,"[""性能瓶颈分析"", ""生产环境验证""]"
192,1,108,1219,0.819,0.758,0.762,0.839,0.9,0.8093,rule,"[""异常场景处理""]"
192,2,113,1220,0.664,0.785,0.795,0.779,0.844,0.7573,rule,"[""异常场景处理""]"
192,3,150,1221,0.786,0.693,0.755,0.87,0.804,0.776,rule,"[""核心概念边界""]"
192,4,61,1222,0.847,0.795,0.886,0.854,0.901,0.8501,rule,"[""一致性权衡""]"
192,5,90,1223,0.821,0.66,0.813,0.871,0.686,0.7738,rule,"[""异常场景处理"", ""核心概念边界""]"
192,6,74,1224,0.97,0.913,0.901,0.949,0.953,0.9393,llm,[]
192,7,86,1225,0.778,0.702,0.737,0.825,0.758,0.7589,rule,"[""性能瓶颈分析"", ""一致性权衡""]"
193,1,163,1226,0.699,0.715,0.686,0.71,0.758,0.7099,rule,"[""性能瓶颈分析"", ""生产环境验证""]"
193,2,35,1227,0.622,0.609,0.652,0.664,0.713,0.643,rule,"[""生产环境验证""]"
193,3,13,1228,0.639,0.632,0.64,0.639,0.603,0.6329,rule,"[""异常场景处理"", ""一致性权衡""]"
193,4,140,1229,0.588,0.518,0.694,0.606,0.556,0.5888,rule,"[""监控与回滚方案"", ""一致性权衡""]"
193,5,105,1230,0.781,0.836,0.976,0.882,0.858,0.8541,rule,"[""核心概念边界""]"
193,6,56,1231,0.465,0.581,0.601,0.557,0.614,0.5497,rule,"[""监控与回滚方案"", ""性能瓶颈分析"", ""核心概念边界""]"
193,7,35,1232,0.849,0.821,0.964,0.9,0.855,0.8714,hybrid,[]
193,8,187,1233,0.87,0.661,0.802,0.799,0.717,0.7785,rule,"[""核心概念边界"", ""一致性权衡""]"
194,1,121,1234,0.523,0.535,0.54,0.559,0.506,0.5324,rule,"[""核心概念边界"", ""异常场景处理""]"
194,2,99,1235,0.772,0.815,0.727,0.792,0.769,0.7772,rule,"[""异常场景处理"", ""生产环境验证""]"
194,3,135,1236,0.624,0.672,0.708,0.624,0.678,0.6565,llm,"[""生产环境验证""]"
194,4,105,1237,0.685,0.726,0.84,0.82,0.826,0.762,rule,"[""监控与回滚方案"", ""一致性权衡""]"
194,5,117,1238,0.727,0.63,0.736,0.646,0.643,0.6813,rule,"[""一致性权衡""]"
195,1,30,1239,0.63,0.642,0.741,0.677,0.656,0.6631,llm,"[""性能瓶颈分析"", ""异常场景处理""]"
195,2,167,1240,0.568,0.66,0.719,0.603,0.569,0.621,rule,"[""异常场景处理""]"
195,3,54,1241,0.818,0.71,0.845,0.78,0.749,0.7824,hybrid,"[""监控与回滚方案""]"
195,4,168,1242,0.682,0.735,0.699,0.665,0.663,0.6917,rule,"[""核心概念边界"", ""监控与回滚方案""]"
195,5,15,1243,0.717,0.763,0.695,0.623,0.647,0.6991,rule,"[""性能瓶颈分析""]"
196,1,52,1244,0.608,0.48,0.533,0.525,0.508,0.5388,rule,"[""核心概念边界"", ""监控与回滚方案"", ""性能瓶颈分析""]"
196,2,44,1245,0.584,0.382,0.403,0.482,0.452,0.4721,rule,"[""一致性权衡"", ""性能瓶颈分析"", ""核心概念边界""]"
196,3,1,1246,0.664,0.571,0.577,0.526,0.529,0.5868,rule,"[""性能瓶颈分析"", ""一致性权衡""]"
196,4,188,1247,0.583,0.522,0.596,0.644,0.596,0.583,rule,"[""性能瓶颈分析""]"
196,5,64,1248,0.627,0.63,0.547,0.482,0.56,0.5809,rule,"[""一致性权衡"", ""核心概念边界""]"
196,6,33,1249,0.734,0.603,0.65,0.539,0.534,0.6303,rule,"[""异常场景处理""]"
196,7,25,1250,0.355,0.397,0.449,0.468,0.542,0.4242,rule,"[""监控与回滚方案"", ""一致性权衡"", ""性能瓶颈分析""]"
197,1,76,1251,0.566,0.669,0.42,0.533,0.639,0.5685,rule,"[""监控与回滚方案"", ""核心概念边界""]"
197,2,187,1252,0.487,0.509,0.445,0.389,0.5,0.4698,rule,"[""性能瓶颈分析"", ""核心概念边界"", ""一致性权衡""]"
197,3,81,1253,0.453,0.42,0.445,0.528,0.486,0.4612,rule,"[""监控与回滚方案"", ""异常场景处理""]"
197,4,80,1254,0.577,0.581,0.616,0.587,0.571,0.5855,hybrid,"[""核心概念边界""]"
197,5,97,1255,0.592,0.438,0.626,0.525,0.39,0.5245,llm,"[""性能瓶颈分析"", ""生产环境验证""]"
197,6,66,1256,0.551,0.59,0.604,0.613,0.593,0.585,hybrid,"[""一致性权衡""]"
197,7,82,1257,0.605,0.652,0.587,0.644,0.642,0.6243,llm,"[""性能瓶颈分析"", ""一致性权衡""]"
198,1,25,1258,0.429,0.343,0.397,0.428,0.427,0.4035,llm,"[""监控与回滚方案"", ""异常场景处理"", ""性能瓶颈分析""]"
198,2,168,1259,0.597,0.646,0.567,0.653,0.632,0.6172,rule,"[""一致性权衡""]"
198,3,50,1260,0.527,0.521,0.543,0.579,0.574,0.5432,llm,"[""核心概念边界"", ""异常场景处理""]"
198,4,15,1261,0.285,0.333,0.416,0.338,0.356,0.3366,rule,"[""监控与回滚方案"", ""核心概念边界""]"
198,5,91,1262,0.649,0.589,0.581,0.625,0.592,0.6124,rule,"[""一致性权衡"", ""监控与回滚方案""]"
198,6,93,1263,0.729,0.565,0.657,0.537,0.616,0.6319,hybrid,"[""监控与回滚方案"", ""异常场景处理""]"
198,7,94,1264,0.495,0.561,0.531,0.488,0.459,0.5106,rule,"[""异常场景处理"", ""核心概念边界""]"
198,8,46,1265,0.476,0.425,0.557,0.462,0.47,0.4748,rule,"[""一致性权衡"", ""性能瓶颈分析""]"
199,1,67,1266,0.693,0.707,0.749,0.761,0.666,0.7138,rule,"[""性能瓶颈分析""]"
199,2,107,1267,0.823,0.82,0.883,0.794,0.799,0.8244,rule,"[""核心概念边界""]"
199,3,106,1268,0.789,0.639,0.677,0.752,0.681,0.7152,rule,"[""性能瓶颈分析""]"
199,4,85,1269,0.871,0.933,0.98,0.903,0.949,0.9193,rule,[]
199,5,90,1270,0.785,0.736,0.766,0.687,0.616,0.7319,rule,"[""异常场景处理""]"
199,6,84,1271,0.815,0.822,0.67,0.726,0.758,0.7695,rule,"[""一致性权衡"", ""生产环境验证""]"
199,7,96,1272,0.905,0.83,0.92,0.936,0.812,0.8835,rule,[]
200,1,64,1273,0.804,0.929,0.832,0.789,0.855,0.8415,rule,"[""生产环境验证""]"
200,2,148,1274,0.782,0.842,0.781,0.775,0.868,0.8056,rule,"[""性能瓶颈分析""]"
200,3,192,1275,0.901,0.865,0.91,0.98,0.907,0.9084,rule,[]
200,4,152,1276,0.746,0.711,0.726,0.788,0.66,0.7304,rule,"[""生产环境验证""]"
200,5,190,1277,0.769,0.728,0.769,0.628,0.687,0.7248,rule,"[""一致性权衡""]"
200,6,145,1278,0.76,0.851,0.883,0.927,0.867,0.844,hybrid,[]
201,1,25,1279,0.782,0.79,0.806,0.834,0.801,0.7992,rule,[]
201,2,142,1280,0.82,0.772,0.707,0.783,0.803,0.7812,rule,"[""性能瓶颈分析""]"
201,3,166,1281,0.675,0.684,0.602,0.733,0.694,0.677,llm,"[""监控与回滚方案""]"
201,4,47,1282,0.697,0.686,0.785,0.679,0.677,0.7037,rule,"[""生产环境验证""]"
201,5,43,1283,0.789,0.861,0.83,0.783,0.807,0.8141,hybrid,"[""生产环境验证""]"
202,1,189,1284,0.487,0.609,0.639,0.566,0.614,0.5709,rule,"[""生产环境验证"", ""异常场景处理""]"
202,2,85,1285,0.828,0.89,0.836,0.961,0.965,0.884,rule,"[""核心概念边界""]"
202,3,61,1286,0.6,0.75,0.787,0.797,0.747,0.7188,rule,"[""核心概念边界"", ""一致性权衡""]"
202,4,103,1287,0.485,0.766,0.722,0.564,0.67,0.6274,rule,"[""一致性权衡""]"
202,5,190,1288,0.593,0.578,0.561,0.53,0.638,0.5791,llm,"[""生产环境验证"", ""核心概念边界""]"
202,6,113,1289,0.567,0.528,0.645,0.574,0.58,0.5742,rule,"[""异常场景处理"", ""监控与回滚方案""]"
202,7,150,1290,0.615,0.751,0.665,0.744,0.729,0.6915,rule,"[""异常场景处理""]"
203,1,158,1291,0.767,0.667,0.795,0.752,0.638,0.7297,rule,"[""监控与回滚方案"", ""异常场景处理""]"
203,2,178,1292,0.86,0.814,0.823,0.811,0.849,0.8334,hybrid,[]
203,3,172,1293,0.803,0.739,0.732,0.823,0.834,0.7837,rule,[]
203,4,139,1294,0.755,0.71,0.831,0.709,0.732,0.7467,rule,"[""生产环境验证""]"
203,5,152,1295,0.586,0.497,0.645,0.615,0.54,0.5748,rule,"[""生产环境验证"", ""异常场景处理"", ""性能瓶颈分析""]"
204,1,192,1296,0.673,0.62,0.674,0.667,0.633,0.6549,rule,"[""性能瓶颈分析""]"
204,2,167,1297,0.72,0.724,0.763,0.722,0.695,0.7252,rule,"[""性能瓶颈分析""]"
204,3,50,1298,0.8,0.697,0.83,0.697,0.733,0.7553,rule,"[""生产环境验证""]"
204,4,143,1299,0.862,0.783,0.866,0.71,0.689,0.7963,rule,[]
204,5,147,1300,0.8,0.819,0.868,0.827,0.765,0.8161,llm,[]
205,1,103,1301,0.431,0.343,0.408,0.487,0.45,0.419,rule,"[""监控与回滚方案"", ""性能瓶颈分析""]"
205,2,76,1302,0.669,0.629,0.7,0.768,0.766,0.6945,rule,"[""生产环境验证"", ""异常场景处理""]"
205,3,108,1303,0.619,0.503,0.705,0.619,0.653,0.6115,rule,"[""异常场景处理""]"
205,4,79,1304,0.616,0.617,0.659,0.631,0.545,0.6169,llm,"[""异常场景处理""]"
205,5,67,1305,0.656,0.596,0.551,0.593,0.612,0.6081,rule,"[""一致性权衡"", ""性能瓶颈分析""]"
205,6,150,1306,0.692,0.546,0.723,0.666,0.648,0.6536,rule,"[""性能瓶颈分析"", ""异常场景处理""]"
206,1,108,1307,0.671,0.646,0.672,0.657,0.537,0.6456,rule,"[""异常场景处理"", ""监控与回滚方案""]"
206,2,64,1308,0.593,0.538,0.746,0.505,0.56,0.5872,llm,"[""一致性权衡""]"
206,3,65,1309,0.634,0.707,0.654,0.629,0.658,0.6563,llm,"[""生产环境验证"", ""监控与回滚方案""]"
206,4,159,1310,0.552,0.594,0.647,0.619,0.645,0.6013,rule,"[""核心概念边界""]"
206,5,164,1311,0.557,0.593,0.539,0.545,0.544,0.5583,rule,"[""监控与回滚方案"", ""一致性权衡""]"
206,6,167,1312,0.647,0.548,0.546,0.578,0.493,0.5754,hybrid,"[""性能瓶颈分析"", ""监控与回滚方案""]"
207,1,189,1313,0.478,0.413,0.455,0.432,0.445,0.4469,rule,"[""监控与回滚方案"", ""异常场景处理"", ""生产环境验证""]"
207,2,154,1314,0.592,0.632,0.69,0.721,0.714,0.6554,rule,"[""一致性权衡"", ""监控与回滚方案""]"
207,3,160,1315,0.626,0.591,0.657,0.653,0.687,0.6359,rule,"[""异常场景处理"", ""性能瓶颈分析""]"
207,4,149,1316,0.686,0.583,0.648,0.6,0.543,0.6228,rule,"[""一致性权衡""]"
207,5,179,1317,0.68,0.623,0.75,0.633,0.647,0.6665,rule,"[""一致性权衡"", ""核心概念边界""]"
207,6,58,1318,0.844,0.835,0.825,0.734,0.681,0.7988,rule,"[""监控与回滚方案""]"
207,7,158,1319,0.719,0.724,0.731,0.728,0.729,0.725,llm,"[""异常场景处理""]"
207,8,165,1320,0.68,0.558,0.563,0.628,0.621,0.6157,hybrid,"[""性能瓶颈分析""]"
208,1,62,1321,0.48,0.474,0.525,0.578,0.534,0.51,rule,"[""异常场景处理"", ""一致性权衡"", ""生产环境验证""]"
208,2,160,1322,0.616,0.459,0.522,0.528,0.484,0.5317,rule,"[""性能瓶颈分析"", ""生产环境验证"", ""核心概念边界""]"
208,3,172,1323,0.474,0.376,0.404,0.351,0.423,0.412,rule,"[""一致性权衡"", ""性能瓶颈分析"", ""核心概念边界""]"
208,4,167,1324,0.385,0.444,0.485,0.438,0.355,0.4207,rule,"[""一致性权衡"", ""核心概念边界"", ""异常场景处理""]"
208,5,179,1325,0.446,0.424,0.525,0.531,0.456,0.47,hybrid,"[""异常场景处理"", ""核心概念边界""]"
208,6,107,1326,0.576,0.629,0.438,0.514,0.63,0.5616,rule,"[""核心概念边界"", ""一致性权衡"", ""生产环境验证""]"
209,1,4,1327,0.559,0.542,0.534,0.466,0.432,0.5186,rule,"[""性能瓶颈分析"", ""监控与回滚方案""]"
209,2,31,1328,0.411,0.456,0.38,0.401,0.377,0.41,rule,"[""监控与回滚方案"", ""性能瓶颈分析""]"
209,3,93,1329,0.52,0.479,0.546,0.61,0.468,0.5236,llm,"[""监控与回滚方案"", ""异常场景处理""]"
209,4,14,1330,0.573,0.498,0.542,0.535,0.431,0.5252,hybrid,"[""性能瓶颈分析"", ""生产环境验证"", ""监控与回滚方案""]"
209,5,57,1331,0.597,0.579,0.561,0.518,0.616,0.5757,hybrid,"[""一致性权衡"", ""核心概念边界""]"
209,6,92,1332,0.581,0.519,0.597,0.586,0.502,0.5601,llm,"[""监控与回滚方案"", ""性能瓶颈分析"", ""一致性权衡""]"
210,1,179,1333,0.279,0.251,0.335,0.404,0.445,0.3247,rule,"[""一致性权衡"", ""核心概念边界""]"
210,2,151,1334,0.51,0.308,0.436,0.412,0.382,0.4177,rule,"[""核心概念边界"", ""异常场景处理""]"
210,3,189,1335,0.709,0.459,0.622,0.616,0.634,0.6114,rule,"[""监控与回滚方案"", ""性能瓶颈分析""]"
210,4,163,1336,0.418,0.512,0.486,0.472,0.519,0.4733,rule,"[""一致性权衡"", ""监控与回滚方案"", ""核心概念边界""]"
210,5,154,1337,0.545,0.549,0.602,0.593,0.518,0.56,rule,"[""异常场景处理"", ""生产环境验证"", ""核心概念边界""]"
210,6,175,1338,0.628,0.672,0.652,0.733,0.748,0.6757,llm,"[""异常场景处理""]"
211,1,26,1339,0.555,0.542,0.576,0.606,0.668,0.5788,rule,"[""监控与回滚方案"", ""异常场景处理"", ""一致性权衡""]"
211,2,19,1340,0.508,0.472,0.445,0.503,0.551,0.4937,rule,"[""监控与回滚方案"", ""核心概念边界"", ""一致性权衡""]"
211,3,28,1341,0.495,0.486,0.48,0.489,0.449,0.4835,rule,"[""异常场景处理"", ""核心概念边界""]"
211,4,5,1342,0.426,0.46,0.402,0.481,0.44,0.441,rule,"[""性能瓶颈分析"", ""一致性权衡""]"
211,5,93,1343,0.485,0.516,0.473,0.588,0.589,0.521,llm,"[""生产环境验证"", ""监控与回滚方案"", ""一致性权衡""]"
211,6,24,1344,0.465,0.55,0.469,0.511,0.485,0.4958,rule,"[""异常场景处理"", ""一致性权衡""]"
211,7,3,1345,0.442,0.339,0.409,0.401,0.333,0.3918,rule,"[""监控与回滚方案"", ""一致性权衡""]"
211,8,26,1346,0.745,0.695,0.76,0.693,0.662,0.7165,rule,"[""生产环境验证"", ""性能瓶颈分析""]"
212,1,174,1347,0.417,0.332,0.367,0.379,0.309,0.3687,rule,"[""监控与回滚方案"", ""性能瓶颈分析"", ""异常场景处理""]"
212,2,176,1348,0.425,0.488,0.407,0.351,0.424,0.4238,hybrid,"[""监控与回滚方案"", ""核心概念边界""]"
212,3,183,1349,0.527,0.519,0.453,0.478,0.534,0.5051,rule,"[""生产环境验证"", ""异常场景处理"", ""性能瓶颈分析""]"
213,1,24,1350,0.508,0.565,0.5,0.521,0.601,0.534,llm,"[""监控与回滚方案"", ""异常场景处理"", ""性能瓶颈分析""]"
213,2,10,1351,0.434,0.369,0.454,0.362,0.32,0.3954,rule,"[""性能瓶颈分析"", ""监控与回滚方案""]"
213,3,11,1352,0.525,0.428,0.537,0.435,0.512,0.4877,rule,"[""生产环境验证"", ""监控与回滚方案""]"
213,4,19,1353,0.544,0.501,0.467,0.512,0.534,0.5141,rule,"[""一致性权衡"", ""生产环境验证"", ""核心概念边界""]"
213,5,29,1354,0.507,0.37,0.442,0.46,0.467,0.4514,rule,"[""生产环境验证"", ""一致性权衡""]"
214,1,16,1355,0.51,0.511,0.466,0.459,0.412,0.4813,hybrid,"[""异常场景处理"", ""生产环境验证""]"
214,2,93,1356,0.571,0.524,0.423,0.545,0.615,0.5364,rule,"[""异常场景处理"", ""核心概念边界"", ""监控与回滚方案""]"
214,3,25,1357,0.334,0.41,0.285,0.246,0.331,0.3276,rule,"[""监控与回滚方案"", ""生产环境验证""]"
214,4,1,1358,0.435,0.531,0.401,0.508,0.48,0.4695,rule,"[""生产环境验证"", ""性能瓶颈分析"", ""监控与回滚方案""]"
214,5,46,1359,0.555,0.494,0.437,0.618,0.464,0.5197,llm,"[""监控与回滚方案"", ""核心概念边界""]"
214,6,8,1360,0.544,0.57,0.467,0.473,0.442,0.5117,rule,"[""核心概念边界"", ""性能瓶颈分析"", ""生产环境验证""]"
215,1,153,1361,0.519,0.504,0.398,0.403,0.404,0.4603,rule,"[""生产环境验证"", ""监控与回滚方案""]"
215,2,170,1362,0.468,0.4,0.309,0.395,0.303,0.3915,rule,"[""核心概念边界"", ""生产环境验证""]"
215,3,191,1363,0.434,0.473,0.46,0.418,0.403,0.4407,llm,"[""核心概念边界"", ""监控与回滚方案""]"
215,4,186,1364,0.419,0.4,0.433,0.422,0.46,0.4229,rule,"[""核心概念边界"", ""监控与回滚方案""]"
215,5,156,1365,0.585,0.563,0.635,0.727,0.599,0.6146,rule,"[""核心概念边界"", ""异常场景处理""]"
215,6,154,1366,0.664,0.551,0.57,0.633,0.63,0.6125,rule,"[""异常场景处理""]"
215,7,183,1367,0.743,0.574,0.506,0.632,0.594,0.6255,rule,"[""一致性权衡""]"
215,8,175,1368,0.54,0.509,0.47,0.532,0.497,0.5139,llm,"[""异常场景处理"", ""生产环境验证"", ""监控与回滚方案""]"
216,1,153,1369,0.505,0.552,0.575,0.494,0.524,0.5283,rule,"[""性能瓶颈分析"", ""一致性权衡"", ""监控与回滚方案""]"
216,2,155,1370,0.304,0.379,0.255,0.373,0.458,0.3448,rule,"[""生产环境验证"", ""异常场景处理""]"
216,3,187,1371,0.365,0.322,0.399,0.404,0.35,0.3655,rule,"[""监控与回滚方案"", ""异常场景处理"", ""性能瓶颈分析""]"
216,4,177,1372,0.481,0.233,0.382,0.495,0.422,0.4019,rule,"[""生产环境验证"", ""异常场景处理""]"
216,5,171,1373,0.592,0.491,0.547,0.495,0.445,0.5255,hybrid,"[""一致性权衡"", ""监控与回滚方案""]"
216,6,183,1374,0.584,0.524,0.492,0.528,0.518,0.5363,rule,"[""生产环境验证"", ""性能瓶颈分析""]"
217,1,150,1375,0.785,0.756,0.785,0.643,0.713,0.7447,hybrid,"[""一致性权衡""]"
217,2,147,1376,0.687,0.751,0.75,0.694,0.703,0.7159,rule,"[""核心概念边界""]"
217,3,90,1377,0.795,0.833,0.848,0.692,0.732,0.7869,rule,[]
217,4,96,1378,0.729,0.809,0.782,0.738,0.801,0.7674,rule,"[""一致性权衡"", ""性能瓶颈分析""]"
217,5,77,1379,0.772,0.667,0.777,0.64,0.67,0.7128,llm,"[""异常场景处理"", ""性能瓶颈分析""]"
217,6,148,1380,0.745,0.66,0.706,0.611,0.696,0.6898,rule,"[""异常场景处理"", ""监控与回滚方案""]"
217,7,187,1381,0.897,0.884,0.978,0.873,0.866,0.8996,rule,[]
217,8,86,1382,0.88,0.9,0.966,0.84,0.909,0.8964,rule,[]
218,1,90,1383,0.7,0.674,0.877,0.697,0.746,0.7298,rule,"[""监控与回滚方案""]"
218,2,71,1384,0.829,0.612,0.816,0.797,0.768,0.7635,hybrid,"[""异常场景处理"", ""核心概念边界""]"
218,3,72,1385,0.847,0.873,0.931,0.875,0.809,0.867,rule,"[""生产环境验证""]"
219,1,98,1386,0.891,0.757,0.871,0.836,0.782,0.8333,rule,[]
219,2,113,1387,0.667,0.737,0.814,0.734,0.744,0.7293,rule,"[""生产环境验证""]"
219,3,103,1388,0.694,0.663,0.76,0.719,0.7,0.7034,rule,"[""性能瓶颈分析"", ""监控与回滚方案""]"
220,1,190,1389,0.612,0.69,0.713,0.693,0.768,0.6814,rule,"[""核心概念边界"", ""异常场景处理""]"
220,2,161,1390,0.554,0.565,0.55,0.53,0.646,0.5636,rule,"[""生产环境验证"", ""异常场景处理"", ""一致性权衡""]"
220,3,189,1391,0.757,0.727,0.79,0.831,0.823,0.7771,llm,"[""生产环境验证"", ""核心概念边界""]"
220,4,164,1392,0.834,0.866,0.853,0.862,0.816,0.8468,rule,[]
220,5,166,1393,0.765,0.696,0.737,0.69,0.692,0.722,rule,"[""性能瓶颈分析"", ""一致性权衡""]"
220,6,157,1394,0.679,0.666,0.686,0.682,0.629,0.671,rule,"[""核心概念边界"", ""监控与回滚方案""]"
221,1,180,1395,0.882,0.931,0.844,0.804,0.856,0.8705,rule,"[""性能瓶颈分析""]"
221,2,56,1396,0.755,0.609,0.702,0.622,0.63,0.6733,rule,"[""核心概念边界"", ""监控与回滚方案""]"
221,3,190,1397,0.684,0.53,0.675,0.676,0.629,0.6387,llm,"[""性能瓶颈分析"", ""生产环境验证""]"
221,4,61,1398,0.762,0.791,0.922,0.739,0.753,0.7908,llm,"[""监控与回滚方案""]"
221,5,152,1399,0.895,0.802,0.799,0.665,0.829,0.8097,rule,"[""核心概念边界""]"
221,6,60,1400,0.804,0.761,0.677,0.792,0.74,0.7622,rule,"[""监控与回滚方案"", ""核心概念边界""]"
221,7,187,1401,0.758,0.734,0.882,0.774,0.743,0.7742,hybrid,"[""异常场景处理""]"
222,1,106,1402,0.57,0.566,0.569,0.731,0.699,0.6128,rule,"[""一致性权衡""]"
222,2,50,1403,0.727,0.827,0.696,0.794,0.72,0.7551,rule,"[""生产环境验证"", ""核心概念边界""]"
222,3,69,1404,0.806,0.934,0.924,0.848,0.903,0.8753,rule,[]
222,4,75,1405,0.663,0.667,0.609,0.693,0.704,0.6652,llm,"[""生产环境验证""]"
222,5,100,1406,0.622,0.64,0.707,0.593,0.606,0.6335,rule,"[""生产环境验证""]"
222,6,106,1407,0.654,0.766,0.632,0.737,0.815,0.7111,rule,"[""性能瓶颈分析"", ""核心概念边界""]"
222,7,191,1408,0.795,0.815,0.868,0.851,0.846,0.828,rule,[]
222,8,187,1409,0.792,0.815,0.884,0.896,0.899,0.8448,rule,[]
223,1,153,1410,0.402,0.382,0.383,0.434,0.343,0.3918,rule,"[""生产环境验证"", ""一致性权衡"", ""监控与回滚方案""]"
223,2,165,1411,0.29,0.301,0.374,0.34,0.263,0.3119,rule,"[""监控与回滚方案"", ""核心概念边界"", ""异常场景处理""]"
