session_id,round,question_id,asked_question_id,correctness,depth,clarity,practicality,tradeoffs,overall_score,provenance,missing_points
133,7,PAPER_Q_0139,1138,0.664,0.722,0.685,0.685,0.667,0.692,,"[""monitoring and alerting"", ""transaction consistency detail""]"
133,7,PAPER_Q_0106,1139,0.729,0.719,0.743,0.759,0.771,0.744,,"[""monitoring and alerting"", ""edge case handling""]"
133,7,PAPER_Q_0090,1140,0.756,0.776,0.813,0.807,0.776,0.779,,"[""transaction consistency detail"", ""rollback and canary strategy""]"
133,7,PAPER_Q_0085,1141,0.794,0.825,0.848,0.863,0.826,0.843,,"[""cost forecast granularity""]"
133,7,PAPER_Q_0027,1142,0.814,0.824,0.84,0.852,0.859,0.803,,"[""capacity estimation"", ""edge case handling""]"
134,11,PAPER_Q_0034,1143,0.697,0.736,0.706,0.683,0.695,0.724,,"[""capacity estimation"", ""rollback and canary strategy""]"
134,11,PAPER_Q_0057,1144,0.817,0.838,0.781,0.823,0.824,0.837,,"[""extreme load testing detail""]"
134,11,PAPER_Q_0109,1145,0.724,0.712,0.714,0.742,0.71,0.711,,"[""monitoring and alerting"", ""edge case handling""]"
134,11,PAPER_Q_0022,1146,0.805,0.83,0.83,0.83,0.782,0.788,,"[""failure mode analysis"", ""edge case handling""]"
134,11,PAPER_Q_0023,1147,0.802,0.728,0.799,0.774,0.725,0.775,,"[""capacity estimation"", ""monitoring and alerting""]"
134,11,PAPER_Q_0032,1148,0.702,0.786,0.776,0.803,0.827,0.777,,"[""monitoring and alerting"", ""failure mode analysis""]"
134,11,PAPER_Q_0120,1149,0.82,0.833,0.869,0.859,0.861,0.83,,"[""extreme load testing detail""]"
134,11,PAPER_Q_0045,1150,0.649,0.6,0.638,0.644,0.663,0.609,,"[""monitoring and alerting"", ""edge case handling"", ""rollback and canary strategy""]"
134,11,PAPER_Q_0093,1151,0.728,0.686,0.738,0.694,0.654,0.675,,"[""transaction consistency detail"", ""failure mode analysis"", ""capacity estimation""]"
134,11,PAPER_Q_0017,1152,0.671,0.623,0.693,0.704,0.69,0.683,,"[""failure mode analysis"", ""rollback and canary strategy""]"
134,11,PAPER_Q_0010,1153,0.689,0.726,0.702,0.683,0.735,0.714,,"[""monitoring and alerting"", ""transaction consistency detail""]"
135,7,PAPER_Q_0073,1154,0.691,0.706,0.696,0.734,0.719,0.71,,"[""failure mode analysis"", ""monitoring and alerting""]"
135,7,PAPER_Q_0097,1155,0.691,0.727,0.706,0.768,0.777,0.729,,"[""edge case handling"", ""monitoring and alerting""]"
135,7,PAPER_Q_0098,1156,0.741,0.751,0.817,0.803,0.731,0.738,,"[""failure mode analysis"", ""edge case handling""]"
135,7,PAPER_Q_0096,1157,0.904,0.89,0.917,0.879,0.883,0.888,,"[""extreme load testing detail""]"
135,7,PAPER_Q_0082,1158,0.744,0.689,0.736,0.753,0.678,0.727,,"[""transaction consistency detail"", ""capacity estimation""]"
135,7,PAPER_Q_0097,1159,0.676,0.744,0.713,0.728,0.722,0.695,,"[""failure mode analysis"", ""capacity estimation""]"
135,7,PAPER_Q_0080,1160,0.807,0.816,0.788,0.804,0.803,0.788,,"[""rollback and canary strategy"", ""monitoring and alerting""]"
136,3,PAPER_Q_0056,1161,0.672,0.7,0.574,0.774,0.726,0.689,,"[""failure mode analysis"", ""rollback and canary strategy""]"
136,3,PAPER_Q_0047,1162,0.819,0.854,0.709,0.878,0.89,0.832,,"[""extreme load testing detail""]"
136,3,PAPER_Q_0070,1163,0.739,0.762,0.62,0.733,0.738,0.699,,"[""rollback and canary strategy"", ""transaction consistency detail""]"
137,7,PAPER_Q_0053,1164,0.765,0.823,0.732,0.813,0.769,0.755,,"[""rollback and canary strategy"", ""transaction consistency detail""]"
137,7,PAPER_Q_0057,1165,0.834,0.818,0.797,0.834,0.798,0.813,,"[""failure mode analysis"", ""monitoring and alerting""]"
137,7,PAPER_Q_0049,1166,0.801,0.914,0.774,0.853,0.866,0.811,,"[""monitoring and alerting"", ""transaction consistency detail""]"
137,7,PAPER_Q_0060,1167,0.787,0.748,0.655,0.775,0.795,0.753,,"[""failure mode analysis"", ""capacity estimation""]"
137,7,PAPER_Q_0065,1168,0.864,0.823,0.761,0.842,0.861,0.844,,"[""cost forecast granularity""]"
137,7,PAPER_Q_0048,1169,0.888,0.917,0.786,0.897,0.947,0.905,,"[""cost forecast granularity""]"
137,7,PAPER_Q_0070,1170,0.825,0.789,0.692,0.817,0.809,0.808,,"[""rollback and canary strategy"", ""capacity estimation""]"
138,7,PAPER_Q_0082,1171,0.635,0.658,0.584,0.73,0.654,0.659,,"[""edge case handling"", ""monitoring and alerting"", ""failure mode analysis""]"
138,7,PAPER_Q_0080,1172,0.761,0.832,0.687,0.865,0.828,0.794,,"[""capacity estimation"", ""rollback and canary strategy""]"
138,7,PAPER_Q_0001,1173,0.856,0.898,0.758,0.881,0.886,0.863,,"[""extreme load testing detail""]"
138,7,PAPER_Q_0079,1174,0.924,0.938,0.809,0.962,0.965,0.937,,"[""cost forecast granularity""]"
138,7,PAPER_Q_0098,1175,0.857,0.865,0.74,0.883,0.921,0.85,,"[""cost forecast granularity""]"
138,7,PAPER_Q_0099,1176,0.798,0.868,0.75,0.81,0.86,0.79,,"[""rollback and canary strategy"", ""transaction consistency detail""]"
138,7,PAPER_Q_0093,1177,0.858,0.844,0.698,0.831,0.867,0.816,,"[""rollback and canary strategy"", ""failure mode analysis""]"
139,7,PAPER_Q_0034,1178,0.508,0.552,0.512,0.511,0.514,0.519,,"[""edge case handling"", ""failure mode analysis"", ""capacity estimation""]"
139,7,PAPER_Q_0098,1179,0.741,0.619,0.663,0.696,0.64,0.665,,"[""capacity estimation"", ""rollback and canary strategy"", ""failure mode analysis""]"
139,7,PAPER_Q_0078,1180,0.833,0.77,0.769,0.803,0.827,0.785,,"[""failure mode analysis"", ""transaction consistency detail""]"
139,7,PAPER_Q_0095,1181,0.835,0.8,0.784,0.784,0.795,0.811,,"[""failure mode analysis"", ""rollback and canary strategy""]"
139,7,PAPER_Q_0093,1182,0.698,0.594,0.633,0.683,0.635,0.625,,"[""rollback and canary strategy"", ""capacity estimation"", ""monitoring and alerting""]"
139,7,PAPER_Q_0098,1183,0.766,0.737,0.642,0.718,0.743,0.72,,"[""failure mode analysis"", ""edge case handling""]"
139,7,PAPER_Q_0092,1184,0.752,0.674,0.704,0.67,0.652,0.695,,"[""transaction consistency detail"", ""capacity estimation""]"
140,8,PAPER_Q_0009,1185,0.511,0.429,0.429,0.532,0.442,0.476,,"[""failure mode analysis"", ""transaction consistency detail"", ""monitoring and alerting""]"
140,8,PAPER_Q_0133,1186,0.711,0.67,0.645,0.736,0.69,0.666,,"[""capacity estimation"", ""edge case handling"", ""transaction consistency detail""]"
140,8,PAPER_Q_0136,1187,0.732,0.658,0.694,0.726,0.683,0.686,,"[""monitoring and alerting"", ""transaction consistency detail""]"
140,8,PAPER_Q_0035,1188,0.659,0.61,0.647,0.65,0.645,0.647,,"[""transaction consistency detail"", ""edge case handling"", ""capacity estimation""]"
140,8,PAPER_Q_0129,1189,0.754,0.75,0.658,0.681,0.724,0.733,,"[""monitoring and alerting"", ""edge case handling""]"
140,8,PAPER_Q_0123,1190,0.645,0.603,0.539,0.576,0.581,0.574,,"[""rollback and canary strategy"", ""capacity estimation"", ""transaction consistency detail""]"
140,8,PAPER_Q_0085,1191,0.67,0.718,0.641,0.726,0.672,0.666,,"[""edge case handling"", ""transaction consistency detail"", ""rollback and canary strategy""]"
140,8,PAPER_Q_0027,1192,0.752,0.74,0.723,0.731,0.76,0.758,,"[""transaction consistency detail"", ""rollback and canary strategy""]"
141,8,PAPER_Q_0132,1193,0.607,0.527,0.488,0.539,0.565,0.537,,"[""monitoring and alerting"", ""edge case handling"", ""failure mode analysis""]"
141,8,PAPER_Q_0131,1194,0.765,0.687,0.695,0.693,0.655,0.697,,"[""capacity estimation"", ""rollback and canary strategy""]"
141,8,PAPER_Q_0129,1195,0.785,0.787,0.735,0.795,0.825,0.779,,"[""transaction consistency detail"", ""rollback and canary strategy""]"
141,8,PAPER_Q_0013,1196,0.81,0.732,0.738,0.749,0.72,0.735,,"[""edge case handling"", ""monitoring and alerting""]"
141,8,PAPER_Q_0118,1197,0.669,0.632,0.67,0.662,0.608,0.628,,"[""transaction consistency detail"", ""capacity estimation"", ""rollback and canary strategy""]"
141,8,PAPER_Q_0117,1198,0.816,0.821,0.786,0.836,0.785,0.79,,"[""capacity estimation"", ""failure mode analysis""]"
141,8,PAPER_Q_0007,1199,0.741,0.68,0.713,0.719,0.663,0.716,,"[""capacity estimation"", ""monitoring and alerting""]"
141,8,PAPER_Q_0113,1200,0.773,0.762,0.72,0.828,0.786,0.772,,"[""transaction consistency detail"", ""failure mode analysis""]"
142,11,PAPER_Q_0068,1201,0.826,0.834,0.775,0.873,0.861,0.804,,"[""transaction consistency detail"", ""rollback and canary strategy""]"
142,11,PAPER_Q_0055,1202,0.761,0.762,0.679,0.738,0.725,0.744,,"[""transaction consistency detail"", ""capacity estimation""]"
142,11,PAPER_Q_0069,1203,0.797,0.827,0.721,0.771,0.803,0.794,,"[""edge case handling"", ""rollback and canary strategy""]"
142,11,PAPER_Q_0065,1204,0.697,0.729,0.695,0.805,0.721,0.701,,"[""capacity estimation"", ""edge case handling""]"
142,11,PAPER_Q_0027,1205,0.831,0.901,0.82,0.865,0.867,0.852,,"[""cost forecast granularity""]"
142,11,PAPER_Q_0066,1206,0.641,0.645,0.538,0.664,0.661,0.61,,"[""edge case handling"", ""capacity estimation"", ""rollback and canary strategy""]"
142,11,PAPER_Q_0044,1207,0.671,0.719,0.572,0.738,0.757,0.658,,"[""rollback and canary strategy"", ""failure mode analysis"", ""edge case handling""]"
142,11,PAPER_Q_0060,1208,0.682,0.706,0.635,0.757,0.766,0.701,,"[""monitoring and alerting"", ""rollback and canary strategy""]"
142,11,PAPER_Q_0049,1209,0.817,0.819,0.781,0.884,0.837,0.83,,"[""cost forecast granularity""]"
142,11,PAPER_Q_0064,1210,0.761,0.706,0.647,0.761,0.7,0.725,,"[""failure mode analysis"", ""capacity estimation""]"
142,11,PAPER_Q_0018,1211,0.549,0.565,0.482,0.572,0.578,0.555,,"[""transaction consistency detail"", ""rollback and canary strategy"", ""edge case handling""]"
143,8,PAPER_Q_0049,1212,0.794,0.761,0.714,0.778,0.784,0.761,,"[""monitoring and alerting"", ""edge case handling""]"
143,8,PAPER_Q_0048,1213,0.809,0.874,0.738,0.905,0.86,0.82,,"[""edge case handling"", ""failure mode analysis""]"
143,8,PAPER_Q_0060,1214,0.691,0.771,0.68,0.77,0.724,0.73,,"[""rollback and canary strategy"", ""transaction consistency detail""]"
143,8,PAPER_Q_0028,1215,0.758,0.782,0.617,0.745,0.794,0.748,,"[""transaction consistency detail"", ""monitoring and alerting""]"
143,8,PAPER_Q_0058,1216,0.689,0.775,0.66,0.747,0.741,0.695,,"[""rollback and canary strategy"", ""edge case handling""]"
143,8,PAPER_Q_0068,1217,0.789,0.796,0.779,0.867,0.874,0.831,,"[""cost forecast granularity""]"
143,8,PAPER_Q_0063,1218,0.735,0.725,0.668,0.799,0.764,0.712,,"[""rollback and canary strategy"", ""capacity estimation""]"
143,8,PAPER_Q_0049,1219,0.768,0.809,0.687,0.767,0.739,0.736,,"[""failure mode analysis"", ""transaction consistency detail""]"
144,8,PAPER_Q_0034,1220,0.708,0.756,0.577,0.725,0.778,0.682,,"[""rollback and canary strategy"", ""failure mode analysis""]"
144,8,PAPER_Q_0097,1221,0.715,0.702,0.62,0.723,0.756,0.704,,"[""edge case handling"", ""rollback and canary strategy""]"
144,8,PAPER_Q_0079,1222,0.81,0.877,0.716,0.877,0.86,0.815,,"[""edge case handling"", ""transaction consistency detail""]"
144,8,PAPER_Q_0105,1223,0.808,0.828,0.684,0.858,0.807,0.807,,"[""failure mode analysis"", ""capacity estimation""]"
144,8,PAPER_Q_0093,1224,0.756,0.808,0.706,0.752,0.765,0.758,,"[""rollback and canary strategy"", ""transaction consistency detail""]"
144,8,PAPER_Q_0097,1225,0.72,0.744,0.636,0.771,0.709,0.699,,"[""rollback and canary strategy"", ""edge case handling""]"
144,8,PAPER_Q_0073,1226,0.797,0.815,0.74,0.808,0.788,0.811,,"[""failure mode analysis"", ""transaction consistency detail""]"
144,8,PAPER_Q_0079,1227,0.807,0.763,0.756,0.829,0.846,0.779,,"[""transaction consistency detail"", ""edge case handling""]"
